db_schema,table_name,column_name,data_type,description,combined_text,distinct_values
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,MANUFACTURING_REP,TEXT,"The column ""MANUFACTURING_REP"" likely represents the name or identifier of the representative responsible for overseeing or managing the manufacturing process within the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: MANUFACTURING_REP
Data Type: TEXT
Description: The column ""MANUFACTURING_REP"" likely represents the name or identifier of the representative responsible for overseeing or managing the manufacturing process within the company.
Distinct Values: House Account",House Account
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,CUSTOMER_PART_NUMBER,TEXT,"The column ""CUSTOMER_PART_NUMBER"" likely represents a unique identifier assigned by the customer to a specific product or component for tracking and reference purposes.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: CUSTOMER_PART_NUMBER
Data Type: TEXT
Description: The column ""CUSTOMER_PART_NUMBER"" likely represents a unique identifier assigned by the customer to a specific product or component for tracking and reference purposes.
Distinct Values: 00VN659",00VN659
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,SHIP_TO_CITY,TEXT,"The column ""SHIP_TO_CITY"" likely represents the name of the city where the products or solutions are to be delivered.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: SHIP_TO_CITY
Data Type: TEXT
Description: The column ""SHIP_TO_CITY"" likely represents the name of the city where the products or solutions are to be delivered.",
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,UNIT_PRICE__C,FLOAT,"The column ""UNIT_PRICE__C"" likely represents the cost of a single unit of a product or service offered by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: UNIT_PRICE__C
Data Type: FLOAT
Description: The column ""UNIT_PRICE__C"" likely represents the cost of a single unit of a product or service offered by the company.
Distinct Values: 26.75",26.75
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,SHIPPED_DATE,TIMESTAMP_NTZ,"The ""SHIPPED_DATE"" column likely represents the date on which a product or order was dispatched or sent out for delivery.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: SHIPPED_DATE
Data Type: TIMESTAMP_NTZ
Description: The ""SHIPPED_DATE"" column likely represents the date on which a product or order was dispatched or sent out for delivery.",
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,FIRST_NAME,TEXT,"The ""FIRST_NAME"" column likely represents the given name of an individual, typically used to identify a person in a database.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: FIRST_NAME
Data Type: TEXT
Description: The ""FIRST_NAME"" column likely represents the given name of an individual, typically used to identify a person in a database.
Distinct Values: Bryan",Bryan
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,DEPARTMENT,TEXT,"The ""DEPARTMENT"" column likely represents the specific division or unit within the organization responsible for a particular function or set of tasks.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: DEPARTMENT
Data Type: TEXT
Description: The ""DEPARTMENT"" column likely represents the specific division or unit within the organization responsible for a particular function or set of tasks.",
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,YEAR_MONTH,TEXT,"The column ""YEAR_MONTH"" likely represents a specific month and year in a combined format, used to track or categorize data by time periods.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: YEAR_MONTH
Data Type: TEXT
Description: The column ""YEAR_MONTH"" likely represents a specific month and year in a combined format, used to track or categorize data by time periods.
Distinct Values: 2025-07",2025-07
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,SHIP_TO_COUNTRY,TEXT,"The ""SHIP_TO_COUNTRY"" column likely represents the destination country to which products or solutions are being shipped.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: SHIP_TO_COUNTRY
Data Type: TEXT
Description: The ""SHIP_TO_COUNTRY"" column likely represents the destination country to which products or solutions are being shipped.
Distinct Values: RO",RO
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,TIME_PERIOD_FLAG,TEXT,"The column ""TIME_PERIOD_FLAG"" likely indicates a specific time frame or interval classification used for categorizing or filtering data within the technology solutions context.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: TIME_PERIOD_FLAG
Data Type: TEXT
Description: The column ""TIME_PERIOD_FLAG"" likely indicates a specific time frame or interval classification used for categorizing or filtering data within the technology solutions context.
Distinct Values: YTD",YTD
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,COST_TO_COMPANY,FLOAT,"The ""COST_TO_COMPANY"" column likely represents the total expenses incurred by the company for employing an individual, including salary, benefits, and other related costs.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: COST_TO_COMPANY
Data Type: FLOAT
Description: The ""COST_TO_COMPANY"" column likely represents the total expenses incurred by the company for employing an individual, including salary, benefits, and other related costs.
Distinct Values: 3945.0, 2367.0, 1578.0","3945.0, 2367.0, 1578.0"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,REVENUE_STAGE,TEXT,"The ""REVENUE_STAGE"" column likely represents the current phase or status of revenue generation within a sales or business process.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: REVENUE_STAGE
Data Type: TEXT
Description: The ""REVENUE_STAGE"" column likely represents the current phase or status of revenue generation within a sales or business process.
Distinct Values: PIPELINE_UNCOMMITTED",PIPELINE_UNCOMMITTED
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,PURCHASE_ORDER,TEXT,"The ""PURCHASE_ORDER"" column likely represents a unique identifier or reference number for a specific order placed by a customer to purchase technology solutions or products.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: PURCHASE_ORDER
Data Type: TEXT
Description: The ""PURCHASE_ORDER"" column likely represents a unique identifier or reference number for a specific order placed by a customer to purchase technology solutions or products.
Distinct Values: 4504586595, 4504586597, 4504586594, 4504586596","4504586595, 4504586597, 4504586594, 4504586596"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,RECORD_CREATED_DATE,TIMESTAMP_NTZ,"The ""RECORD_CREATED_DATE"" column likely represents the date on which a particular record was initially created in the database.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: RECORD_CREATED_DATE
Data Type: TIMESTAMP_NTZ
Description: The ""RECORD_CREATED_DATE"" column likely represents the date on which a particular record was initially created in the database.
Distinct Values: 2025-07-13 00:00:00",2025-07-13 00:00:00
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,END_CUSTOMER__C,TEXT,"The column ""END_CUSTOMER__C"" likely represents the final recipient or user of the technology solutions provided by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: END_CUSTOMER__C
Data Type: TEXT
Description: The column ""END_CUSTOMER__C"" likely represents the final recipient or user of the technology solutions provided by the company.
Distinct Values: 0016g00000MdHIFAA3",0016g00000MdHIFAA3
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,EMAIL,TEXT,The EMAIL column likely represents the email address of a contact or user associated with the technology solutions provided by the company.,"Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: EMAIL
Data Type: TEXT
Description: The EMAIL column likely represents the email address of a contact or user associated with the technology solutions provided by the company.
Distinct Values: bryan.heinze@smartm.com",bryan.heinze@smartm.com
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,SALES_REP,TEXT,"The column ""SALES_REP"" likely represents the name or identifier of the sales representative responsible for managing client relationships and facilitating sales transactions.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: SALES_REP
Data Type: TEXT
Description: The column ""SALES_REP"" likely represents the name or identifier of the sales representative responsible for managing client relationships and facilitating sales transactions.
Distinct Values: Bryan Heinze",Bryan Heinze
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,BOOKING_QUARTER,NUMBER,"The ""BOOKING_QUARTER"" column likely represents the specific quarter of the year in which a booking or transaction was made.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: BOOKING_QUARTER
Data Type: NUMBER
Description: The ""BOOKING_QUARTER"" column likely represents the specific quarter of the year in which a booking or transaction was made.
Distinct Values: 3",3
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,YEAR_QUARTER,TEXT,"The ""YEAR_QUARTER"" column likely represents the specific year and quarter (e.g., Q1, Q2, Q3, Q4) within that year for tracking or reporting purposes.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: YEAR_QUARTER
Data Type: TEXT
Description: The ""YEAR_QUARTER"" column likely represents the specific year and quarter (e.g., Q1, Q2, Q3, Q4) within that year for tracking or reporting purposes.
Distinct Values: 2025-Q3",2025-Q3
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,BOOKING_STATUS,TEXT,"The ""BOOKING_STATUS"" column likely represents the current state or progress of a reservation or order within the technology solutions services.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: BOOKING_STATUS
Data Type: TEXT
Description: The ""BOOKING_STATUS"" column likely represents the current state or progress of a reservation or order within the technology solutions services.
Distinct Values: UNCOMMITTED",UNCOMMITTED
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,REPORT_GENERATED_DATE,TIMESTAMP_LTZ,"The ""REPORT_GENERATED_DATE"" column likely represents the date on which a specific report was created or produced.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: REPORT_GENERATED_DATE
Data Type: TIMESTAMP_LTZ
Description: The ""REPORT_GENERATED_DATE"" column likely represents the date on which a specific report was created or produced.
Distinct Values: 2025-07-14 20:31:43.743000+00:00",2025-07-14 20:31:43.743000+00:00
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,REGION,TEXT,"The ""REGION"" column likely represents the geographical area or location where a particular technology solution or service is provided or utilized.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: REGION
Data Type: TEXT
Description: The ""REGION"" column likely represents the geographical area or location where a particular technology solution or service is provided or utilized.",
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,MARGIN_PERCENTAGE,FLOAT,"The ""MARGIN_PERCENTAGE"" column likely represents the percentage of profit margin calculated as the difference between the selling price and the cost price, expressed as a percentage of the selling price.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: MARGIN_PERCENTAGE
Data Type: FLOAT
Description: The ""MARGIN_PERCENTAGE"" column likely represents the percentage of profit margin calculated as the difference between the selling price and the cost price, expressed as a percentage of the selling price.
Distinct Values: 41.00934579439252",41.00934579439252
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,DW_CREATED_DATE,TIMESTAMP_LTZ,"The column ""DW_CREATED_DATE"" likely represents the date on which a record was created in the data warehouse system.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: DW_CREATED_DATE
Data Type: TIMESTAMP_LTZ
Description: The column ""DW_CREATED_DATE"" likely represents the date on which a record was created in the data warehouse system.
Distinct Values: 2025-07-14 17:43:33.856000+00:00",2025-07-14 17:43:33.856000+00:00
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,MATERIAL_NUMBER,TEXT,"The ""MATERIAL_NUMBER"" column likely represents a unique identifier assigned to each specific product or component within the company's range of technology solutions.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: MATERIAL_NUMBER
Data Type: TEXT
Description: The ""MATERIAL_NUMBER"" column likely represents a unique identifier assigned to each specific product or component within the company's range of technology solutions.
Distinct Values: SVM2S46032GNTIE1IM",SVM2S46032GNTIE1IM
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,ORDER_TO_SHIP_DAYS,NUMBER,"The ""ORDER_TO_SHIP_DAYS"" column likely represents the number of days it takes for an order to be shipped after it has been placed.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: ORDER_TO_SHIP_DAYS
Data Type: NUMBER
Description: The ""ORDER_TO_SHIP_DAYS"" column likely represents the number of days it takes for an order to be shipped after it has been placed.
Distinct Values: 38, 59, 31, 45","38, 59, 31, 45"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,QUANTITY,FLOAT,"The ""QUANTITY"" column likely represents the number of units of a product or component available, ordered, or used in a particular transaction or inventory record.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: QUANTITY
Data Type: FLOAT
Description: The ""QUANTITY"" column likely represents the number of units of a product or component available, ordered, or used in a particular transaction or inventory record.
Distinct Values: 250.0, 150.0, 100.0","250.0, 150.0, 100.0"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,LAST_NAME,TEXT,"The ""LAST_NAME"" column likely represents the surname or family name of an individual, such as a customer, employee, or contact, within the organization's database.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: LAST_NAME
Data Type: TEXT
Description: The ""LAST_NAME"" column likely represents the surname or family name of an individual, such as a customer, employee, or contact, within the organization's database.
Distinct Values: Heinze",Heinze
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,DW_UPDATED_DATE,TIMESTAMP_LTZ,"The column ""DW_UPDATED_DATE"" likely represents the date on which the data warehouse record was last updated.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: DW_UPDATED_DATE
Data Type: TIMESTAMP_LTZ
Description: The column ""DW_UPDATED_DATE"" likely represents the date on which the data warehouse record was last updated.
Distinct Values: 2025-07-14 17:43:33.856000+00:00",2025-07-14 17:43:33.856000+00:00
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,BOOKING_MONTH,NUMBER,"The column ""BOOKING_MONTH"" likely represents the month in which a booking or order was made within the technology solutions offerings.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: BOOKING_MONTH
Data Type: NUMBER
Description: The column ""BOOKING_MONTH"" likely represents the month in which a booking or order was made within the technology solutions offerings.
Distinct Values: 7",7
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON,CUSTOMER_NAME__C,TEXT,"The column ""CUSTOMER_NAME__C"" likely represents the name of a customer associated with the technology solutions provided by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI4_BOOKING_REVENUE_BY_SALESPERSON
Column: CUSTOMER_NAME__C
Data Type: TEXT
Description: The column ""CUSTOMER_NAME__C"" likely represents the name of a customer associated with the technology solutions provided by the company.
Distinct Values: CELESTICA ROMANIA  S.R.L. (4500)",CELESTICA ROMANIA  S.R.L. (4500)
